Index,geohash,latitude,longitude,day,timestamp,hour,minute,time_slot,is_peak,time_period,RoadType,NumberofLanes,LargeVehicles,Landmarks,Temperature,Weather,demand
39965,qp03x6,-5.34759521484375,90.6756591796875,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,9.96045419466353,Rainy,0.0977627394714068
39966,qp03xd,-5.34759521484375,90.6866455078125,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,8.406466408124357,Rainy,0.0564348592594242
39967,qp03xf,-5.34759521484375,90.6976318359375,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,8.096100864218556,Rainy,0.0879039124700381
39968,qp0984,-5.34759521484375,90.7086181640625,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,21.59435942306608,Sunny,0.0566614050917863
39969,qp0986,-5.34759521484375,90.7196044921875,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,11.427277226029894,Rainy,0.0926781062158423
39970,qp098d,-5.34759521484375,90.7305908203125,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,9.95217658262304,Rainy,0.2074737486584156
39971,qp098f,-5.34759521484375,90.7415771484375,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,6.235988102673547,Snowy,0.0281287743935469
39972,qp0994,-5.34759521484375,90.7525634765625,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,12.567173926864983,Rainy,0.1363661490453039
39973,qp0996,-5.34759521484375,90.7635498046875,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,10.75499145461589,Rainy,0.0930401194481122
39974,qp099d,-5.34759521484375,90.7745361328125,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,25.61798427500014,Sunny,0.1480453027857324
39975,qp099f,-5.34759521484375,90.7855224609375,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,7.807484701090065,Rainy,0.060301546015108
39976,qp09d4,-5.34759521484375,90.7965087890625,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,15.226850751461743,Foggy,0.0317610588330984
39977,qp09d6,-5.34759521484375,90.8074951171875,48,11:15,11,15,45,0,Morning,Street,1,Not Allowed,Yes,21.510038721474103,Sunny,0.2743712476356051
39978,qp09dd,-5.34759521484375,90.8184814453125,48,11:15,11,15,45,0,Morning,Street,1,Not Allowed,Yes,11.0951134650013,Rainy,0.2586557733133932
39979,qp09df,-5.34759521484375,90.8294677734375,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,9.632764462604111,Rainy,0.1712228228562346
39980,qp09e4,-5.34759521484375,90.8404541015625,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,7.750398192207321,Rainy,0.1209777735260217
39981,qp09ed,-5.34759521484375,90.8624267578125,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,25.98124153593509,Sunny,0.0973189589891306
39982,qp09s4,-5.34759521484375,90.8843994140625,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,18.918839953401307,Foggy,0.0005803139376679
39983,qp09s6,-5.34759521484375,90.8953857421875,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,5.904052746391082,Snowy,0.0902282776200583
39984,qp09sd,-5.34759521484375,90.9063720703125,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,19.69425079422606,Sunny,0.1684241567106811
39985,qp09sf,-5.34759521484375,90.9173583984375,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,20.74838194241595,Sunny,0.0179973772779387
39986,qp09t4,-5.34759521484375,90.9283447265625,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,15.144262883799025,Foggy,0.0230495608315075
39987,qp03t7,-5.34210205078125,90.5877685546875,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,21.25890724439516,Sunny,0.0127512776957669
39988,qp03te,-5.34210205078125,90.5987548828125,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,4.106808363804925,Snowy,0.0136092334167612
39989,qp03tg,-5.34210205078125,90.6097412109375,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,12.398216256888064,Rainy,0.0244012862756583
39990,qp03w5,-5.34210205078125,90.6207275390625,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,17.215945501156014,Snowy,0.030388137571264
39991,qp03w7,-5.34210205078125,90.6317138671875,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,15.277136633360112,Foggy,0.0296818351738472
39992,qp03we,-5.34210205078125,90.6427001953125,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,14.04166487998553,Foggy,0.1283967215707468
39993,qp03wg,-5.34210205078125,90.6536865234375,48,11:15,11,15,45,0,Morning,Highway,5,Allowed,No,2.8603967338828884,Snowy,0.4728928967255383
39994,qp03x5,-5.34210205078125,90.6646728515625,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,15.344608892093683,Foggy,0.1351609415305687
39995,qp03x7,-5.34210205078125,90.6756591796875,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,10.512025307053277,Rainy,0.1340011042770997
39996,qp03xe,-5.34210205078125,90.6866455078125,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,20.22490578306354,Sunny,0.0747132627555764
39997,qp03xg,-5.34210205078125,90.6976318359375,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,6.55137322157108,Snowy,0.1142534349879115
39998,qp0985,-5.34210205078125,90.7086181640625,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,20.670949356732983,Sunny,0.1160219535972197
39999,qp0987,-5.34210205078125,90.7196044921875,48,11:15,11,15,45,0,Morning,Highway,4,Allowed,Yes,20.08257397107285,Sunny,0.555947546827401
40000,qp098e,-5.34210205078125,90.7305908203125,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,22.80900638830493,Sunny,0.0712495695194007
40001,qp0997,-5.34210205078125,90.7635498046875,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,29.029006588310644,Sunny,0.02933955222296
40002,qp099e,-5.34210205078125,90.7745361328125,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,17.98783094905557,Foggy,0.130922657649553
40003,qp099g,-5.34210205078125,90.7855224609375,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,28.162736218415823,Sunny,0.1796175676367567
40004,qp09d5,-5.34210205078125,90.7965087890625,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,19.932509211726888,Sunny,0.129906249624625
40005,qp09d7,-5.34210205078125,90.8074951171875,48,11:15,11,15,45,0,Morning,Street,1,Not Allowed,Yes,12.36585541802317,Rainy,0.347266643961083
40006,qp09de,-5.34210205078125,90.8184814453125,48,11:15,11,15,45,0,Morning,Street,1,Not Allowed,Yes,11.761019384643838,Rainy,0.2214362863697716
40007,qp09dg,-5.34210205078125,90.8294677734375,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,5.0898885196563,Snowy,0.1301783958783325
40008,qp09e5,-5.34210205078125,90.8404541015625,48,11:15,11,15,45,0,Morning,Highway,2,Allowed,No,16.266775166593437,Foggy,1.0
40009,qp09e7,-5.34210205078125,90.8514404296875,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,15.4106443932559,Foggy,0.1521196924903232
40010,qp09s7,-5.34210205078125,90.8953857421875,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,19.202278879831567,Sunny,0.1319159584230234
40011,qp09se,-5.34210205078125,90.9063720703125,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,15.806497388600048,Foggy,0.1785369270144951
40012,qp09sg,-5.34210205078125,90.9173583984375,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,19.972997330794342,Sunny,0.0106567869649909
40013,qp09t5,-5.34210205078125,90.9283447265625,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,14.726092618142802,Foggy,0.0346370022397946
40014,qp09w5,-5.34210205078125,90.9722900390625,48,11:15,11,15,45,0,Morning,Street,1,Not Allowed,Yes,22.52578598859436,Sunny,0.3379076403801985
40015,qp03tk,-5.33660888671875,90.5877685546875,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,19.51874729948029,Sunny,0.0008921702963484
40016,qp03ts,-5.33660888671875,90.5987548828125,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,28.19001000444561,Sunny,0.0433387707054538
40017,qp03tu,-5.33660888671875,90.6097412109375,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,22.304229787891668,Sunny,0.0222905571177769
40018,qp03wh,-5.33660888671875,90.6207275390625,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,11.5333690418613,Rainy,0.0148586707752268
40019,qp03wk,-5.33660888671875,90.6317138671875,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,11.898856505269473,Rainy,0.0346896359213382
40020,qp03ws,-5.33660888671875,90.6427001953125,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,19.9455745240323,Sunny,0.0953895199542222
40021,qp03wu,-5.33660888671875,90.6536865234375,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,15.250353187592092,Foggy,0.1947404856326548
40022,qp03xh,-5.33660888671875,90.6646728515625,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,14.87039876915422,Foggy,0.2132080282748164
40023,qp03xk,-5.33660888671875,90.6756591796875,48,11:15,11,15,45,0,Morning,Street,1,Not Allowed,Yes,16.140312667243727,Foggy,0.2697177226207661
40024,qp03xs,-5.33660888671875,90.6866455078125,48,11:15,11,15,45,0,Morning,Street,1,Not Allowed,Yes,12.845661634762742,Rainy,0.228347436299237
40025,qp03xu,-5.33660888671875,90.6976318359375,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,13.594010030010288,Rainy,0.115589500740809
40026,qp098h,-5.33660888671875,90.7086181640625,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,15.017217002213194,Foggy,0.1312378888845191
40027,qp098k,-5.33660888671875,90.7196044921875,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,18.416962775426526,Foggy,0.2105877747807004
40028,qp098u,-5.33660888671875,90.7415771484375,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,27.51457460412344,Sunny,0.0047920636626116
40029,qp099k,-5.33660888671875,90.7635498046875,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,23.60706336624496,Sunny,0.1688354451162885
40030,qp099s,-5.33660888671875,90.7745361328125,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,27.163710825750115,Sunny,0.1064418368774439
40031,qp099u,-5.33660888671875,90.7855224609375,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,17.96384809029321,Foggy,0.0235465989253972
40032,qp09dh,-5.33660888671875,90.7965087890625,48,11:15,11,15,45,0,Morning,Highway,2,Allowed,No,8.096617204712553,Rainy,0.517044257911819
40033,qp09dk,-5.33660888671875,90.8074951171875,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,6.2759080763318735,Snowy,0.1453599554860963
40034,qp09ds,-5.33660888671875,90.8184814453125,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,22.9656721251812,Sunny,0.0322225080918175
40035,qp09eh,-5.33660888671875,90.8404541015625,48,11:15,11,15,45,0,Morning,Highway,4,Allowed,Yes,14.935967014134578,Foggy,0.5478422473485477
40036,qp09ek,-5.33660888671875,90.8514404296875,48,11:15,11,15,45,0,Morning,Street,1,Not Allowed,Yes,40.67970011643115,Sunny,0.2714212024565631
40037,qp09eu,-5.33660888671875,90.8734130859375,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,8.257138371533577,Rainy,0.0091477395840549
40038,qp09sh,-5.33660888671875,90.8843994140625,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,0.1235336202459223,Snowy,0.2105044986721884
40039,qp09sk,-5.33660888671875,90.8953857421875,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,12.709894271832871,Rainy,0.1506224188162372
40040,qp09ss,-5.33660888671875,90.9063720703125,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,18.42610509442149,Foggy,0.1098238531686056
40041,qp09su,-5.33660888671875,90.9173583984375,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,19.66835086045557,Sunny,0.0374510050169072
40042,qp03tm,-5.33111572265625,90.5877685546875,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,11.822081486821794,Rainy,0.005076100287725
40043,qp03tt,-5.33111572265625,90.5987548828125,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,15.28041034319965,Foggy,0.0085915072918214
40044,qp03tv,-5.33111572265625,90.6097412109375,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,6.829622532741743,Snowy,0.0004951794418187
40045,qp03wj,-5.33111572265625,90.6207275390625,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,17.7315284391127,Foggy,0.0211918508152958
40046,qp03wm,-5.33111572265625,90.6317138671875,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,13.276912235481891,Rainy,0.0540492926543827
40047,qp03wt,-5.33111572265625,90.6427001953125,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,34.692347198321315,Sunny,0.080189706596484
40048,qp03wv,-5.33111572265625,90.6536865234375,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,12.426419312822166,Rainy,0.0590612714533823
40049,qp03xj,-5.33111572265625,90.6646728515625,48,11:15,11,15,45,0,Morning,Street,1,Not Allowed,Yes,23.78586342439032,Sunny,0.2278615363332777
40050,qp03xm,-5.33111572265625,90.6756591796875,48,11:15,11,15,45,0,Morning,Highway,2,Allowed,No,10.994351317520724,Rainy,0.6770759559158381
40051,qp03xt,-5.33111572265625,90.6866455078125,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,21.203608568228272,Sunny,0.1933575501001787
40052,qp03xv,-5.33111572265625,90.6976318359375,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,18.343748952995885,Foggy,0.1289601688267956
40053,qp098j,-5.33111572265625,90.7086181640625,48,11:15,11,15,45,0,Morning,Street,1,Not Allowed,Yes,7.198800547391757,Rainy,0.3497091874252853
40054,qp098m,-5.33111572265625,90.7196044921875,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,-2.179256155203248,Snowy,0.1147026110375888
40055,qp099j,-5.33111572265625,90.7525634765625,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,15.173956958437858,Foggy,0.0035555031000565
40056,qp099m,-5.33111572265625,90.7635498046875,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,8.670796038569637,Rainy,0.0818391973318145
40057,qp099t,-5.33111572265625,90.7745361328125,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,26.48562169725935,Sunny,0.0639924837675202
40058,qp099v,-5.33111572265625,90.7855224609375,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,9.091392106044584,Rainy,0.1417489702059078
40059,qp09dj,-5.33111572265625,90.7965087890625,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,19.83553170394511,Sunny,0.2087631575699384
40060,qp09dm,-5.33111572265625,90.8074951171875,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,6.901391968060771,Snowy,0.1009176203228774
40061,qp09ej,-5.33111572265625,90.8404541015625,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,6.924184843458839,Sunny,0.0790615425988798
40062,qp09em,-5.33111572265625,90.8514404296875,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,21.58759763641983,Sunny,0.1056900286586648
40063,qp09ev,-5.33111572265625,90.8734130859375,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,14.116825210392587,Foggy,0.0035604222391518
40064,qp09sj,-5.33111572265625,90.8843994140625,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,11.798744762529536,Rainy,0.0401850284227176
40065,qp09sm,-5.33111572265625,90.8953857421875,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,7.210697293215576,Rainy,0.0494049457059716
40066,qp09sv,-5.33111572265625,90.9173583984375,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,22.592012932833818,Sunny,0.0052662809501106
40067,qp09tj,-5.33111572265625,90.9283447265625,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,4.403190633686869,Snowy,0.0232687868746684
40068,qp09tm,-5.33111572265625,90.9393310546875,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,17.494983958387188,Foggy,0.034381497191384
40069,qp03ty,-5.32562255859375,90.6097412109375,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,18.69654121640704,Foggy,0.0676217952336082
40070,qp03wn,-5.32562255859375,90.6207275390625,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,6.352809258495928,Snowy,0.0816623395395358
40071,qp03wq,-5.32562255859375,90.6317138671875,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,14.975012417230545,Foggy,0.0470088810455676
40072,qp03ww,-5.32562255859375,90.6427001953125,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,5.943240601911823,Snowy,0.0611870268929757
40073,qp03wy,-5.32562255859375,90.6536865234375,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,12.968996394720683,Rainy,0.1525884801075688
40074,qp03xn,-5.32562255859375,90.6646728515625,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,9.37528656866978,Rainy,0.0853945190667472
40075,qp03xq,-5.32562255859375,90.6756591796875,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,11.621556718539283,Rainy,0.0524077568833039
40076,qp03xw,-5.32562255859375,90.6866455078125,48,11:15,11,15,45,0,Morning,Highway,2,Allowed,No,16.185219696834135,Foggy,0.5398766276726468
40077,qp03xy,-5.32562255859375,90.6976318359375,48,11:15,11,15,45,0,Morning,Highway,5,Allowed,No,17.863644247491408,Foggy,0.4753755017342306
40078,qp098n,-5.32562255859375,90.7086181640625,48,11:15,11,15,45,0,Morning,Street,1,Not Allowed,Yes,12.956321728411163,Rainy,0.2279293603403099
40079,qp098q,-5.32562255859375,90.7196044921875,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,19.3046071849754,Sunny,0.1449479897515412
40080,qp099q,-5.32562255859375,90.7635498046875,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,15.486917316026204,Foggy,0.0465874829783719
40081,qp099w,-5.32562255859375,90.7745361328125,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,24.66723981811205,Sunny,0.005549466886684
40082,qp09dn,-5.32562255859375,90.7965087890625,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,22.42041007987575,Sunny,0.1284302034354117
40083,qp09en,-5.32562255859375,90.8404541015625,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,17.625844682012588,Snowy,0.0463605662043697
40084,qp09eq,-5.32562255859375,90.8514404296875,48,11:15,11,15,45,0,Morning,Highway,2,Allowed,No,30.00612062756012,Sunny,1.0
40085,qp09ew,-5.32562255859375,90.8624267578125,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,15.380533524973016,Foggy,0.0846151765864985
40086,qp09ey,-5.32562255859375,90.8734130859375,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,18.98706525670417,Foggy,0.013296773356335
40087,qp09sn,-5.32562255859375,90.8843994140625,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,20.91936749589537,Sunny,0.0715412552360871
40088,qp09sq,-5.32562255859375,90.8953857421875,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,12.645230930638778,Rainy,0.0580518479069159
40089,qp09sw,-5.32562255859375,90.9063720703125,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,18.35486817052631,Foggy,0.1834447700095358
40090,qp09sy,-5.32562255859375,90.9173583984375,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,1.448024107460073,Snowy,0.0293846516739334
40091,qp09tn,-5.32562255859375,90.9283447265625,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,10.780803488260444,Rainy,0.0196447869167417
40092,qp09tw,-5.32562255859375,90.9503173828125,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,12.27960842927346,Rainy,0.0346733538505865
40093,qp03tx,-5.32012939453125,90.5987548828125,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,23.800300424107032,Sunny,0.0123023207648737
40094,qp03tz,-5.32012939453125,90.6097412109375,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,28.05698219345819,Sunny,0.0193483418332715
40095,qp03wp,-5.32012939453125,90.6207275390625,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,12.489404766867196,Rainy,0.0192502930502719
40096,qp03wr,-5.32012939453125,90.6317138671875,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,23.049024309826727,Sunny,0.0574497498438025
40097,qp03wx,-5.32012939453125,90.6427001953125,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,9.748037960333718,Rainy,0.0805889385866698
40098,qp03wz,-5.32012939453125,90.6536865234375,48,11:15,11,15,45,0,Morning,Highway,3,Allowed,Yes,6.177096560328698,Snowy,0.6080797065143306
40099,qp03xp,-5.32012939453125,90.6646728515625,48,11:15,11,15,45,0,Morning,Street,1,Not Allowed,Yes,14.79050560356231,Foggy,0.2529508706883302
40100,qp03xr,-5.32012939453125,90.6756591796875,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,14.605937630574047,Foggy,0.1538590952287755
40101,qp03xx,-5.32012939453125,90.6866455078125,48,11:15,11,15,45,0,Morning,Highway,5,Allowed,No,16.295545843716635,Foggy,1.0
40102,qp03xz,-5.32012939453125,90.6976318359375,48,11:15,11,15,45,0,Morning,Street,1,Not Allowed,Yes,12.411759126726754,Rainy,0.2723424998762858
40103,qp098p,-5.32012939453125,90.7086181640625,48,11:15,11,15,45,0,Morning,Street,1,Not Allowed,Yes,11.20965370509135,Rainy,0.2607377945594769
40104,qp098r,-5.32012939453125,90.7196044921875,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,12.389625585500458,Rainy,0.1598487409821918
40105,qp099r,-5.32012939453125,90.7635498046875,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,22.28550019185773,Sunny,0.0424214573856419
40106,qp099x,-5.32012939453125,90.7745361328125,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,15.252939987522073,Foggy,0.0356442108164893
40107,qp099z,-5.32012939453125,90.7855224609375,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,24.909492456065337,Sunny,0.0397252576298212
40108,qp09dp,-5.32012939453125,90.7965087890625,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,16.976962403032235,Foggy,0.0558750854787995
40109,qp09dr,-5.32012939453125,90.8074951171875,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,16.830159212207743,Foggy,0.0312574391324655
40110,qp09ep,-5.32012939453125,90.8404541015625,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,14.464115389538762,Foggy,0.0478886618684116
40111,qp09er,-5.32012939453125,90.8514404296875,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,11.878664451561937,Rainy,0.0255148412859785
40112,qp09ex,-5.32012939453125,90.8624267578125,48,11:15,11,15,45,0,Morning,Highway,2,Allowed,No,12.925691454067389,Rainy,0.3510787542497842
40113,qp09ez,-5.32012939453125,90.8734130859375,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,6.664028742714208,Snowy,0.1044458037174892
40114,qp09sp,-5.32012939453125,90.8843994140625,48,11:15,11,15,45,0,Morning,Street,1,Not Allowed,Yes,17.747191397990566,Rainy,0.2570299129173102
40115,qp09sr,-5.32012939453125,90.8953857421875,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,20.92404728253401,Sunny,0.0259295982583982
40116,qp09sx,-5.32012939453125,90.9063720703125,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,17.838712876348232,Foggy,0.1566633639073017
40117,qp09sz,-5.32012939453125,90.9173583984375,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,20.554251601555933,Sunny,0.143681836990231
40118,qp09tp,-5.32012939453125,90.9283447265625,48,11:15,11,15,45,0,Morning,Street,1,Not Allowed,Yes,13.751587747588294,Rainy,0.3192784602261228
40119,qp09tr,-5.32012939453125,90.9393310546875,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,14.875260848083116,Foggy,0.155820545794305
40120,qp09tx,-5.32012939453125,90.9503173828125,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,14.117461975340523,Foggy,0.0765123027316572
40121,qp03vb,-5.31463623046875,90.6097412109375,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,12.143542062323888,Rainy,0.0235472539311005
40122,qp03y0,-5.31463623046875,90.6207275390625,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,16.51400054572117,Foggy,0.0004240133642789
40123,qp03y2,-5.31463623046875,90.6317138671875,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,19.59602165280986,Sunny,0.0123623061482082
40124,qp03y8,-5.31463623046875,90.6427001953125,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,18.67707070489388,Foggy,0.0877084690597708
40125,qp03yb,-5.31463623046875,90.6536865234375,48,11:15,11,15,45,0,Morning,Highway,2,Allowed,No,16.084707521827482,Foggy,1.0
40126,qp03z0,-5.31463623046875,90.6646728515625,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,11.159198083761815,Rainy,0.1842627522048707
40127,qp03z2,-5.31463623046875,90.6756591796875,48,11:15,11,15,45,0,Morning,Highway,3,Allowed,Yes,16.31603753259424,Foggy,0.7343684725439591
40128,qp03z8,-5.31463623046875,90.6866455078125,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,34.67324288072854,Sunny,0.1883379396896133
40129,qp03zb,-5.31463623046875,90.6976318359375,48,11:15,11,15,45,0,Morning,Street,1,Not Allowed,Yes,23.196613953010363,Sunny,0.2404088679203994
40130,qp09b0,-5.31463623046875,90.7086181640625,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,20.242908475710728,Sunny,0.1967717205757592
40131,qp09b2,-5.31463623046875,90.7196044921875,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,22.34942004656496,Sunny,0.1917934898672567
40132,qp09c8,-5.31463623046875,90.7745361328125,48,11:15,11,15,45,0,Morning,Residential,1,Not Allowed,No,20.74953796578964,Sunny,0.0513924898308958
40133,qp09f0,-5.31463623046875,90.7965087890625,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,6.5384227274517634,Snowy,0.0156696021327693
40134,qp09g2,-5.31463623046875,90.8514404296875,48,11:15,11,15,45,0,Morning,Residential,2,Not Allowed,Yes,21.829950560483024,Sunny,0.1468130203545986
40135,qp09g8,-5.31463623046875,90.8624267578125,48,11:15,11,15,45,0,Morning,Residential,3,Allowed,Yes,22.993927965028213,Sunny,0.0996943368978235
